# index, name, _pos
1815,1867,"array([6.92440978, 2.0510409 ])"
1816,1866,"array([6.96249794, 2.04163409])"
1817,1868,"array([6.91428653, 2.06206753])"
1818,1869,"array([6.98480707, 2.06803827])"
1819,1870,"array([6.94848219, 2.02922907])"
1820,1871,"array([6.96268785, 2.046122  ])"
1821,1873,"array([6.95666421, 2.05956799])"
1822,1874,"array([6.96452386, 2.04418111])"
1823,1875,"array([6.94968058, 2.03741118])"
1824,1876,"array([6.95307874, 2.05487664])"
1825,1872,"array([6.95690518, 2.05623272])"
1826,1877,"array([6.93023586, 2.07268374])"
1827,1878,"array([6.93790716, 2.05189232])"
1828,1879,"array([6.95621586, 2.07412072])"
1829,1880,"array([6.96128749, 2.05977247])"
1830,1881,"array([6.97126486, 2.0467764 ])"
1831,1882,"array([6.96642059, 2.04573682])"
1832,1883,"array([6.95950791, 2.04795491])"
1833,1884,"array([6.96811231, 2.05146559])"
1834,1885,"array([6.94384523, 2.06896954])"
1835,1886,"array([6.95303293, 2.07124378])"
1836,1887,"array([6.9491319 , 2.05251534])"
1837,1888,"array([6.95464184, 2.06042671])"
1838,1889,"array([6.95305457, 2.05577616])"
1839,1891,"array([6.94020188, 2.03133207])"
1840,1892,"array([6.96362739, 2.05343381])"
1841,1894,"array([6.94290458, 2.08117825])"
1842,1895,"array([6.96963725, 2.06029588])"
1843,1896,"array([6.94691275, 2.06819147])"
1844,1897,"array([6.98472769, 2.06442911])"
1845,1898,"array([6.98088473, 2.04934633])"
1846,1899,"array([6.94660233, 2.07131661])"
1847,1900,"array([6.95818711, 2.07249632])"
1848,1901,"array([6.96273913, 2.05285973])"
1849,1902,"array([6.93213848, 2.0638378 ])"
1850,1903,"array([6.9383078 , 2.03106037])"
1851,1904,"array([6.96051008, 2.04041091])"
1852,1905,"array([6.94550445, 2.06698302])"
1853,1906,"array([6.92005196, 2.0641153 ])"
1854,1907,"array([6.96788961, 2.06179178])"
1855,1908,"array([6.9035638 , 2.05945573])"
1856,1909,"array([6.927127  , 2.06647621])"
1857,1910,"array([6.92520338, 2.0629038 ])"
1858,1911,"array([6.9476342 , 2.07142812])"
1859,1913,"array([6.95747367, 2.04660186])"
1860,1914,"array([6.93661676, 2.02373757])"
1861,1915,"array([6.96416355, 2.06628895])"
1862,1916,"array([6.95561619, 2.07341879])"
1863,1917,"array([6.95483863, 2.06611905])"
1864,1918,"array([6.96926046, 2.05704858])"
1865,1919,"array([6.95404162, 2.0812466 ])"
1866,1920,"array([6.96179492, 2.06835195])"
1867,1921,"array([6.95312936, 2.06496446])"
1868,1922,"array([6.94619223, 2.06936334])"
1869,1923,"array([6.94126604, 2.07302261])"
1870,1924,"array([6.95617031, 2.04547159])"
1871,1925,"array([6.96078662, 2.04820936])"
1872,1926,"array([6.99998915, 2.05522242])"
1873,1927,"array([6.96263643, 2.03799493])"
1874,1912,"array([6.95950764, 2.06601063])"
1875,1928,"array([6.98478554, 2.06565438])"
1876,1929,"array([6.97691365, 2.0394322 ])"
1877,1931,"array([6.96060748, 2.04323887])"
1878,1890,"array([6.94692258, 2.07065538])"
1879,1930,"array([6.96902011, 2.08867024])"
1880,1932,"array([6.90706825, 2.05984534])"
1881,1933,"array([6.96075755, 2.05883523])"
1882,1934,"array([6.94521711, 2.04125548])"
1883,1935,"array([6.97006611, 2.04628768])"
1884,1936,"array([6.96329766, 2.06675148])"
1885,1937,"array([6.948745  , 2.06525227])"
1886,1940,"array([6.95895695, 2.04897332])"
1887,1941,"array([6.9595453 , 2.04692903])"
1888,1942,"array([6.93516555, 2.0483388 ])"
1889,1893,"array([6.95645444, 2.06047317])"
1890,1943,"array([6.95547442, 2.05754229])"
1891,1944,"array([6.96019314, 2.05976525])"
1892,1945,"array([6.93774475, 2.06300038])"
1893,1946,"array([6.94695505, 2.07936887])"
1894,1947,"array([6.9509396, 2.0709795])"
1895,1949,"array([6.97142235, 2.05320262])"
1896,1950,"array([6.9766905 , 2.08492862])"
1897,1951,"array([6.95680203, 2.06301191])"
1898,1952,"array([6.97749586, 2.08192914])"
1899,1953,"array([6.92988657, 2.08007878])"
1900,1955,"array([6.93414628, 2.06232633])"
1901,1956,"array([6.94567977, 2.06347653])"
1902,1957,"array([6.95912587, 2.05775285])"
1903,1958,"array([6.9691716 , 2.07224607])"
1904,1959,"array([6.97748218, 2.05281616])"
1905,1960,"array([6.97337385, 2.05495256])"
1906,1961,"array([6.975945  , 2.05233663])"
1907,1962,"array([6.95157421, 2.04890885])"
1908,1938,"array([6.96484549, 2.07589054])"
1909,1963,"array([6.93192589, 2.04288968])"
1910,1964,"array([6.95593575, 2.06565384])"
1911,1965,"array([6.96094616, 2.04575916])"
1912,1966,"array([6.94020734, 2.06667164])"
1913,1967,"array([6.94429351, 2.07097323])"
1914,1968,"array([6.96520721, 2.04630315])"
1915,1969,"array([6.97820732, 2.03213807])"
1916,1783,"array([6.93957482, 2.03573791])"
1917,1970,"array([6.96997936, 2.05287189])"
1918,1971,"array([6.95680681, 2.07216261])"
1919,1972,"array([6.95638122, 2.05811895])"
1920,1973,"array([6.9649026 , 2.05844028])"
1921,1974,"array([6.96625968, 2.04452875])"
1922,1976,"array([6.93409923, 2.07533338])"
1923,1977,"array([6.96541267, 2.05994756])"
1924,1978,"array([6.96657109, 2.06009298])"
1925,1979,"array([6.97558152, 2.05580099])"
1926,1981,"array([6.95398905, 2.0625916 ])"
1927,1982,"array([6.94493141, 2.04557301])"
1928,1983,"array([7.00247292, 2.06842056])"
1929,1984,"array([6.93842015, 2.06740919])"
1930,1985,"array([6.96268863, 2.0267605 ])"
1931,1980,"array([6.96621552, 2.0315315 ])"
1932,1986,"array([6.94957016, 2.05703414])"
1933,1987,"array([6.97037865, 2.04121164])"
1934,1988,"array([6.9556659 , 2.06130302])"
1935,1989,"array([6.93508719, 2.07040209])"
1936,1990,"array([6.94881584, 2.06763351])"
1937,1991,"array([6.94891298, 2.07483979])"
1938,1992,"array([6.92722965, 2.06071927])"
1939,1993,"array([6.96246709, 2.05943392])"
1940,1994,"array([6.96053847, 2.06716243])"
1941,1995,"array([6.95676727, 2.04401352])"
1942,3598,"array([6.9576021 , 2.07997331])"
1943,1997,"array([6.9535146 , 2.06065252])"
1944,1998,"array([6.95578923, 2.07475972])"
1945,1999,"array([6.96188168, 2.04868433])"
1946,2000,"array([6.96279002, 2.05864626])"
1947,2001,"array([6.96773866, 2.06050949])"
1948,2002,"array([6.9477509 , 2.06183387])"
1949,2004,"array([6.95994197, 2.06470347])"
1950,2005,"array([6.99927383, 2.05348169])"
1951,1815,"array([6.94868452, 2.08030031])"
1952,2006,"array([6.95481566, 2.0685689 ])"
1953,2007,"array([6.97252635, 2.03783795])"
1954,2008,"array([6.90887102, 2.05688372])"
1955,1948,"array([6.95044558, 2.06044113])"
1956,2010,"array([6.95998765, 2.05352609])"
1957,2011,"array([6.9526899 , 2.05204868])"
1958,2012,"array([6.95006119, 2.07873452])"
1959,2013,"array([6.943169  , 2.06402634])"
1960,2015,"array([6.96315203, 2.04503437])"
1961,2009,"array([6.9621993 , 2.04033386])"
1962,2017,"array([6.94852   , 2.07325979])"
1963,2018,"array([6.96228713, 2.07280196])"
1964,2020,"array([6.9619311 , 2.06218259])"
1965,2014,"array([6.95765182, 2.0534443 ])"
1966,2021,"array([6.96929063, 2.04179646])"
1967,2022,"array([6.96166019, 2.04757485])"
1968,2023,"array([6.97626815, 2.02695983])"
1969,2016,"array([6.9370181 , 2.06360878])"
1970,2024,"array([6.91727569, 2.06137641])"
1971,2025,"array([6.98269496, 2.05614104])"
1972,2026,"array([6.97269236, 2.04235636])"
1973,2027,"array([6.97365957, 2.03692048])"
1974,2029,"array([6.99135731, 2.06714373])"
1975,2031,"array([6.96866374, 2.06407938])"
1976,2030,"array([6.94897442, 2.07066506])"
1977,2032,"array([6.93794116, 2.05015065])"
1978,2033,"array([6.93548113, 2.06837994])"
1979,2034,"array([6.94227222, 2.06218045])"
1980,2028,"array([6.94260013, 2.07338242])"
1981,2035,"array([6.96606534, 2.0500828 ])"
1982,2036,"array([6.97632342, 2.06313529])"
1983,2037,"array([6.96533573, 2.04501006])"
1984,2038,"array([6.93700077, 2.04050583])"
1985,2039,"array([7.00056208, 2.06494343])"
1986,2040,"array([6.94980576, 2.06405677])"
1987,2041,"array([6.91478579, 2.05566963])"
1988,2042,"array([6.96510886, 2.05496742])"
1989,2044,"array([6.95128638, 2.07241323])"
1990,2045,"array([6.95255398, 2.07998991])"
1991,2046,"array([6.9431785 , 2.05922817])"
1992,2047,"array([6.94995853, 2.04360814])"
1993,2049,"array([6.95582325, 2.06264635])"
1994,2051,"array([6.93745779, 2.04939203])"
1995,2052,"array([6.96454892, 2.05677171])"
1996,2053,"array([6.95729212, 2.05440604])"
1997,2055,"array([6.97541925, 2.09212779])"
1998,2056,"array([6.94437953, 2.07851335])"
1999,2057,"array([6.95447856, 2.05950273])"
2000,2058,"array([6.96773527, 2.06858569])"
2001,2059,"array([6.94107376, 2.06447107])"
2002,1939,"array([6.94302295, 2.07046386])"
2003,2060,"array([6.91592224, 2.07063434])"
2004,2061,"array([6.97660054, 2.08702923])"
2005,2062,"array([6.96923663, 2.0670718 ])"
2006,2063,"array([6.95224102, 2.07586025])"
2007,2064,"array([6.92861312, 2.05951758])"
2008,2065,"array([6.97507945, 2.06634551])"
2009,2066,"array([6.92451441, 2.07749982])"
2010,2067,"array([6.95442908, 2.07441564])"
2011,2068,"array([6.95239947, 2.04658972])"
2012,2054,"array([6.94182728, 2.06520666])"
2013,2069,"array([6.95157862, 2.03872405])"
2014,2070,"array([6.96300181, 2.06074302])"
2015,2071,"array([6.94860183, 2.06139899])"
2016,2072,"array([6.95219149, 2.06984788])"
2017,2073,"array([6.96476417, 2.05419023])"
2018,2074,"array([6.99125602, 2.04863924])"
2019,2043,"array([6.96372388, 2.037399  ])"
2020,2078,"array([6.95708412, 2.03107975])"
2021,2079,"array([6.94234469, 2.07254851])"
2022,2077,"array([6.97468961, 2.08985346])"
2023,2080,"array([6.96310754, 2.05622024])"
2024,2081,"array([6.95841382, 2.06743   ])"
2025,2082,"array([6.97536124, 2.04073585])"
2026,2084,"array([6.95173308, 2.03434916])"
2027,2085,"array([6.9340828 , 2.07127684])"
2028,2086,"array([6.91432496, 2.0701121 ])"
2029,2087,"array([6.95566328, 2.06902305])"
2030,2088,"array([6.91929132, 2.06667322])"
2031,2090,"array([6.95493458, 2.0703402 ])"
2032,2091,"array([6.94312564, 2.06105547])"
2033,2089,"array([6.9468716 , 2.06576277])"
2034,2092,"array([6.91705644, 2.05716503])"
2035,2093,"array([6.93052435, 2.06516767])"
2036,2094,"array([6.97191392, 2.04487066])"
2037,2095,"array([6.94943728, 2.06109312])"
2038,2096,"array([6.94717853, 2.06493268])"
2039,2097,"array([6.93960186, 2.07194742])"
2040,2099,"array([6.96122261, 2.05691229])"
2041,2100,"array([6.93812218, 2.06661842])"
2042,1485,"array([6.95664593, 2.03233154])"
2043,2101,"array([6.9707887 , 2.04522844])"
2044,2102,"array([6.9626978 , 2.06491455])"
2045,2103,"array([6.94714945, 2.063671  ])"
2046,2104,"array([6.93816997, 2.07525244])"
2047,2105,"array([6.91822132, 2.07578826])"
2048,2106,"array([6.96837739, 2.07127655])"
2049,2107,"array([6.97291253, 2.04876638])"
2050,2108,"array([6.93261376, 2.06283856])"
2051,2076,"array([6.94241485, 2.07556287])"
2052,2109,"array([6.9867967 , 2.07333863])"
2053,2111,"array([6.97941202, 2.05659732])"
2054,2112,"array([6.92482401, 2.07917987])"
2055,2113,"array([6.93305476, 2.06201985])"
2056,2114,"array([6.96452544, 2.06328153])"
2057,2115,"array([6.96201199, 2.07454483])"
2058,2116,"array([6.97261734, 2.0718164 ])"
2059,2117,"array([6.9697833 , 2.06585686])"
2060,2118,"array([6.95544889, 2.058406  ])"
2061,2119,"array([6.94471961, 2.06919388])"
2062,2110,"array([6.94954277, 2.07917935])"
2063,2120,"array([6.93231283, 2.07136999])"
2064,2121,"array([6.95590684, 2.05917376])"
2065,2122,"array([6.96339974, 2.0440344 ])"
2066,2123,"array([6.94303329, 2.06715315])"
2067,2124,"array([6.94874882, 2.0723748 ])"
2068,2126,"array([6.90843953, 2.05855399])"
2069,2127,"array([6.94237599, 2.067896  ])"
2070,2129,"array([6.97621103, 2.05910474])"
2071,2125,"array([6.94579748, 2.09327939])"
2072,2130,"array([6.96372975, 2.02801583])"
2073,2132,"array([6.95961391, 2.07433309])"
2074,2133,"array([6.90925732, 2.05490715])"
2075,2134,"array([6.96612459, 2.04713639])"
2076,2135,"array([6.94015983, 2.06758088])"
2077,2136,"array([6.96971908, 2.07341114])"
2078,2137,"array([6.97396788, 2.0657125 ])"
2079,2138,"array([6.96287334, 2.04820915])"
2080,2139,"array([6.96342036, 2.05526091])"
2081,2140,"array([6.96165666, 2.06406498])"
2082,2142,"array([6.94177253, 2.06640761])"
2083,2143,"array([6.9386889 , 2.06144491])"
2084,2144,"array([6.93934768, 2.06773874])"
2085,2128,"array([6.96427657, 2.05157082])"
2086,2141,"array([6.95140844, 2.06074791])"
2087,2145,"array([6.92661436, 2.0564427 ])"
2088,2146,"array([6.93427393, 2.06433223])"
2089,2147,"array([6.93380692, 2.06589995])"
2090,2148,"array([6.90822207, 2.07049239])"
2091,2131,"array([6.95506027, 2.0798607 ])"
2092,2149,"array([6.91773844, 2.07457743])"
2093,2150,"array([6.91336959, 2.05985772])"
2094,2151,"array([6.91590768, 2.05658645])"
2095,2152,"array([6.9712091 , 2.03965598])"
2096,2153,"array([6.89372872, 2.07569474])"
2097,2155,"array([6.94103637, 2.06686462])"
2098,2156,"array([6.88794884, 2.07210983])"
2099,2157,"array([6.89251211, 2.0697025 ])"
2100,2154,"array([6.92198879, 2.06192819])"
2101,2158,"array([6.95299514, 2.06628405])"
2102,2159,"array([6.93717995, 2.07663447])"
2103,2160,"array([6.92680945, 2.06965464])"
2104,2161,"array([6.96951872, 2.05593009])"
2105,2162,"array([6.93751818, 2.0687504 ])"
2106,2163,"array([6.97417501, 2.04918277])"
2107,2164,"array([6.93934499, 2.07103092])"
2108,2166,"array([6.92743216, 2.07171952])"
2109,2167,"array([6.94042511, 2.0830938 ])"
2110,2168,"array([6.97375028, 2.07164417])"
2111,2169,"array([6.97037421, 2.02373722])"
2112,2170,"array([6.99322131, 2.04673195])"
2113,2171,"array([6.8883935 , 2.06937119])"
2114,2172,"array([6.99041669, 2.06616859])"
2115,2173,"array([6.94017653, 2.06952831])"
2116,2165,"array([6.94812227, 2.07636781])"
2117,2174,"array([6.94710271, 2.06743086])"
2118,2175,"array([6.94709336, 2.08080393])"
2119,2177,"array([6.99948785, 2.06121435])"
2120,2178,"array([6.94854111, 2.07545908])"
2121,2179,"array([6.97876702, 2.0343428 ])"
2122,2180,"array([6.95189798, 2.04800723])"
2123,2181,"array([6.93665811, 2.0697584 ])"
2124,2182,"array([6.91516947, 2.06921841])"
2125,2176,"array([6.94823263, 2.07446199])"
2126,2184,"array([6.91742546, 2.05350574])"
2127,2185,"array([6.96675526, 2.05336133])"
2128,2186,"array([6.96710238, 2.09377241])"
2129,2187,"array([6.94563238, 2.07487716])"
2130,2188,"array([6.93564658, 2.0651758 ])"
2131,2189,"array([6.96493213, 2.07407608])"
2132,2190,"array([6.99823839, 2.05623397])"
2133,2191,"array([6.99154409, 2.05878806])"
2134,2192,"array([6.95825239, 2.06070641])"
2135,2194,"array([6.94703002, 2.06925024])"
2136,2195,"array([6.943641  , 2.07896801])"
2137,2196,"array([6.94439195, 2.03303752])"
2138,2197,"array([6.91642485, 2.05407605])"
2139,2199,"array([6.94026186, 2.05991031])"
2140,2200,"array([6.94113455, 2.05970324])"
2141,2201,"array([6.94400659, 2.08122788])"
2142,2202,"array([6.96260031, 2.0701446 ])"
2143,2203,"array([6.9432133 , 2.11156698])"
2144,2204,"array([6.94140324, 2.08234492])"
2145,2205,"array([6.93842914, 2.07052775])"
2146,2206,"array([6.92931559, 2.06618288])"
2147,2207,"array([6.92696281, 2.06200994])"
2148,2208,"array([6.96138009, 2.06741536])"
2149,2209,"array([6.91103052, 2.0657379 ])"
2150,2210,"array([6.96446218, 2.03163924])"
2151,2211,"array([6.96880857, 2.0660988 ])"
2152,2212,"array([6.95536682, 2.07566287])"
2153,2213,"array([6.96607862, 2.06435978])"
2154,2214,"array([6.94620821, 2.07064981])"
2155,2215,"array([6.98645247, 2.05663438])"
2156,2216,"array([6.97331924, 2.04542924])"
2157,2217,"array([6.94696821, 2.06248776])"
2158,2218,"array([6.91626951, 2.07222905])"
2159,2219,"array([6.94222216, 2.06450426])"
2160,2220,"array([6.9220941, 2.076551 ])"
2161,2221,"array([6.95650964, 2.06957018])"
2162,2193,"array([6.95692919, 2.04750056])"
2163,2222,"array([6.96831031, 2.02308286])"
2164,2223,"array([6.91402348, 2.06858128])"
2165,2224,"array([6.96064881, 2.06414523])"
2166,2225,"array([6.97100614, 2.07020725])"
2167,2226,"array([6.91495572, 2.07141526])"
2168,2227,"array([6.9642453 , 2.07211333])"
2169,2228,"array([6.92989255, 2.07374678])"
2170,2229,"array([6.9486701 , 2.06413949])"
2171,2230,"array([6.94624805, 2.06857405])"
2172,2231,"array([6.94863888, 2.06886219])"
2173,2233,"array([6.9565584 , 2.06866863])"
2174,2232,"array([6.96097122, 2.04426359])"
2175,2234,"array([6.96374374, 2.05429142])"
2176,2235,"array([6.92786374, 2.06963345])"
2177,2236,"array([6.97629396, 2.08798794])"
2178,2237,"array([6.96328957, 2.03050684])"
2179,2239,"array([6.92182981, 2.06335976])"
2180,2240,"array([6.9765769 , 2.04143121])"
2181,2241,"array([6.95901672, 2.04536387])"
2182,2238,"array([6.92347196, 2.07741088])"
2183,2243,"array([6.94643786, 2.06675678])"
2184,2244,"array([6.95032398, 2.05578656])"
2185,2245,"array([6.96365623, 2.04172821])"
2186,2246,"array([6.93756845, 2.06422382])"
2187,2247,"array([7.00235119, 2.06496127])"
2188,2248,"array([6.99812967, 2.05187693])"
2189,2250,"array([6.92541824, 2.07821807])"
2190,2251,"array([6.9405312, 2.0767563])"
2191,2253,"array([6.92292977, 2.078494  ])"
2192,2254,"array([6.92141866, 2.06470827])"
2193,2255,"array([6.95238334, 2.07311222])"
2194,2256,"array([6.93368375, 2.06893353])"
2195,2257,"array([6.94488001, 2.07473726])"
2196,2258,"array([6.94585856, 2.0487372 ])"
2197,2259,"array([6.93329716, 2.06494254])"
2198,2260,"array([6.95289131, 2.07037241])"
2199,2252,"array([6.95029353, 2.07504073])"
2200,2261,"array([6.94114289, 2.06785489])"
2201,2083,"array([6.93885787, 2.07481249])"
2202,2263,"array([6.91979941, 2.0627471 ])"
2203,2264,"array([6.98995025, 2.07195253])"
2204,2048,"array([6.95458059, 2.0861692 ])"
2205,2265,"array([6.94027643, 2.07802843])"
2206,2266,"array([6.95591353, 2.06658165])"
2207,2098,"array([6.95542015, 2.07106141])"
2208,2267,"array([6.91529457, 2.07560984])"
2209,2268,"array([6.94476006, 2.05100088])"
2210,2269,"array([6.94873633, 2.0791696 ])"
2211,2270,"array([6.92072478, 2.06850407])"
2212,2271,"array([6.93737716, 2.0869824 ])"
2213,2272,"array([6.92691581, 2.0741832 ])"
2214,2274,"array([6.93792441, 2.07938441])"
2215,2277,"array([6.93624195, 2.07327683])"
2216,2278,"array([6.94394344, 2.06266955])"
2217,2279,"array([6.92057048, 2.0672628 ])"
2218,2280,"array([6.93096763, 2.07344788])"
2219,2281,"array([6.95055521, 2.0613279 ])"
2220,2282,"array([6.92778826, 2.07488275])"
2221,2283,"array([6.97937519, 2.07788214])"
2222,2284,"array([6.93148881, 2.08047864])"
2223,2286,"array([6.97965018, 2.03761976])"
2224,2287,"array([6.91938025, 2.06830835])"
2225,2198,"array([6.94408379, 2.06992644])"
2226,2288,"array([6.92852808, 2.07696075])"
2227,2289,"array([6.9472122 , 2.07210947])"
2228,2290,"array([6.97021776, 2.0860596 ])"
2229,2292,"array([6.97037391, 2.0747033 ])"
2230,2293,"array([6.9536929 , 2.06336851])"
2231,2295,"array([6.98807006, 2.08027734])"
2232,2297,"array([6.94658856, 2.05951274])"
2233,2298,"array([6.93758885, 2.07030927])"
2234,2299,"array([6.95065487, 2.06375284])"
2235,2300,"array([6.98297753, 2.03957672])"
2236,2301,"array([6.92459082, 2.0675471 ])"
2237,2302,"array([6.9874702 , 2.07448614])"
2238,2296,"array([6.94779501, 2.08035746])"
2239,2275,"array([6.93960149, 2.07339038])"
