# source, target, rating, time
264,7,1,1306813442.78715
264,967,1,1355706263.38289
264,2062,1,1358213576.58223
264,2569,1,1358217637.64908
264,3261,1,1362517883.0192
264,2335,1,1362519705.23771
265,127,1,1303416692.2218
265,319,1,1304213842.93619
265,380,2,1305337062.47743
265,212,2,1306861010.65393
265,50,3,1308091922.93663
265,1109,1,1308118199.76865
265,488,3,1308118414.16239
265,856,-10,1308217134.46966
265,598,2,1309603339.32032
265,792,-10,1309980509.32975
265,233,2,1311070236.04975
265,617,1,1311125206.34261
265,1116,1,1311287194.24222
265,1344,-10,1314504224.29287
265,1262,-10,1314504231.13362
265,1094,-10,1314504287.18558
265,1096,-10,1314504292.38791
265,1324,1,1316309552.95157
265,1402,3,1317349882.50079
265,1154,3,1319488168.30791
265,1319,2,1319596453.53818
265,1272,2,1322758128.71165
265,1624,-5,1326418421.05585
265,835,2,1327013065.61209
265,1337,3,1327013163.545
265,1696,-3,1330478266.4371
265,1308,2,1330557236.25533
265,3,5,1331522877.20918
265,945,3,1331523056.86767
265,1811,-10,1331660039.42923
265,1662,1,1331660181.71511
265,1626,-1,1331667383.12878
265,16,-10,1332015230.02364
265,1755,-10,1332740756.39958
265,93,1,1334182770.12832
265,1901,-10,1334192429.01465
265,1453,2,1335061602.09765
265,1863,-10,1335246316.57114
265,1785,1,1335916967.3701
265,1571,2,1336690336.53145
265,2002,1,1336690339.0234
265,108,1,1336705544.88726
265,1017,5,1337730861.5272
265,1715,-10,1337908304.98008
265,1980,1,1338073952.49568
266,239,1,1303424581.71549
266,10,5,1303938048.33153
266,16,1,1304562938.43025
266,159,1,1304565474.24853
267,3,1,1303486333.77772
268,3,1,1303486645.72948
268,54,2,1303488818.96655
268,225,1,1303535867.44393
268,58,1,1303640861.02325
268,348,1,1304328454.68498
268,50,1,1308686009.74224
268,2799,-10,1362522223.18693
268,3347,1,1362678546.06096
268,3261,1,1362712460.80604
268,3339,1,1362715370.7242
268,3521,1,1363670616.88347
268,3548,1,1364929533.90203
269,212,4,1303559784.21938
269,10,4,1303685320.94541
270,28,10,1303644082.76252
270,93,1,1303740039.16592
270,4733,1,1386617736.12219
272,50,1,1303618177.17361
272,230,1,1303618242.19634
273,50,1,1303618999.73077
273,488,1,1308369242.35094
273,602,1,1308531758.79881
273,91,1,1310845873.38098
274,28,1,1303622762.64221
274,120,1,1305003767.38283
274,370,1,1307156123.43902
274,58,7,1345357216.07717
274,1337,-10,1346747163.77447
274,2135,2,1347466178.39627
275,241,1,1303627971.19886
275,620,1,1306087839.78368
275,621,1,1306087858.8431
275,639,1,1306213977.94568
275,5,5,1306215294.72184
275,679,1,1307745545.38169
275,1129,1,1310581296.37111
275,1257,1,1310582883.51443
276,54,1,1303673490.21872
276,349,1,1304351240.17051
276,100,1,1304375955.25487
276,376,2,1304534184.10356
276,3,3,1304579347.76918
277,159,1,1303684737.20912
277,285,1,1303738638.32319
277,317,1,1304191920.30566
277,259,1,1304580340.45992
277,23,1,1304591695.54434
277,418,2,1304754940.44369
277,266,-10,1304808876.27616
277,10,4,1305377793.05814
277,427,1,1306465742.32956
277,1803,1,1331409208.13341
277,1402,1,1343283086.90895
278,206,1,1303685478.49709
279,172,1,1303693729.38586
279,161,1,1303859428.56157
279,159,1,1303941921.58969
279,3,1,1304034490.73288
279,743,1,1306979364.16282
280,58,2,1304050444.66638
280,145,1,1304142197.64358
280,297,1,1304544480.17094
280,545,1,1305947516.99131
280,127,1,1305952057.40458
280,604,1,1305956532.81208
280,605,1,1306166344.27437
280,133,1,1306380104.43721
280,60,5,1306612221.63706
280,29,1,1306682663.20794
280,182,1,1309275019.64244
280,1223,1,1309284996.77206
281,10,1,1303702717.18495
282,230,2,1303705456.42257
282,159,3,1303750939.19679
282,288,1,1303770869.74674
282,172,1,1303864137.61478
282,211,2,1306472286.54944
283,230,1,1303716827.29618
284,19,1,1303725563.20402
285,277,1,1303739054.90476
288,282,1,1303770911.20867
288,289,1,1303771119.85233
288,10,1,1304303707.22647
288,374,2,1304654290.2005
289,288,1,1303862752.23722
289,212,1,1303979893.31982
289,305,1,1304175033.05864
289,127,1,1304261832.10758
289,338,1,1304287947.70319
289,394,1,1304641232.15392
289,423,5,1304787591.8262
289,315,1,1305700588.7853
289,627,1,1306133235.51683
289,585,1,1306133473.06954
289,597,1,1306738330.948
289,789,1,1307147756.30534
289,823,1,1307205357.32622
289,727,2,1307364560.86925
289,880,1,1307451347.87808
289,938,1,1307552732.41516
289,889,2,1307562999.64517
289,58,1,1307859884.36617
289,792,-3,1307918929.37479
289,1074,1,1307960861.35612
289,607,1,1308497064.17121
289,1362,1,1312913001.12471
289,1371,1,1313058066.28918
289,3647,-10,1364988565.00133
289,5141,1,1388351511.25542
290,159,2,1303772431.93864
291,159,1,1304288193.88771
291,333,1,1304295981.57977
291,344,1,1304302497.33882
291,295,3,1304434148.66304
292,206,5,1303822716.99619
293,54,6,1303838072.26902
293,1726,4,1328820457.53193
293,867,4,1328820582.92703
293,1639,8,1336588156.83998
293,2055,3,1345986695.04077
295,221,2,1303848299.49944
295,297,2,1303927207.77541
295,291,3,1304428321.94678
295,52,1,1304432111.37124
295,407,1,1304698202.41125
295,432,2,1304876171.15301
295,434,2,1304880507.81628
295,50,2,1305390393.96514
295,467,1,1305390560.72567
295,500,2,1305487976.11435
295,251,2,1306095302.53211
295,598,1,1306236075.13241
295,583,2,1306979639.61709
295,732,2,1307123417.34429
295,602,2,1307735101.54002
295,845,1,1308845140.79155
295,488,1,1308846528.06371
295,540,1,1309984143.8697
295,680,2,1310926393.03801
295,871,1,1312800185.24936
295,1402,1,1318785588.38451
295,1470,1,1318790208.07535
295,23,2,1318934839.90129
295,3,1,1321219055.30647
295,1516,1,1328561820.32308
295,7,2,1335867924.73862
295,194,5,1337635470.44353
296,5,1,1303880260.73877
296,252,2,1304559398.49593
297,102,1,1303883331.20928
297,295,2,1303927224.35123
297,259,1,1303971582.17195
297,323,1,1304232012.88299
297,114,1,1304287820.66562
297,348,1,1304319675.46808
297,159,3,1304405509.89733
297,367,1,1304463404.12543
297,280,1,1304544589.26946
297,155,1,1304636108.06984
297,266,-10,1305086615.0691
297,545,-10,1305949831.48612
297,679,5,1306560700.17417
297,3,10,1307051141.08706
297,436,1,1307176988.43131
297,887,1,1307501633.42476
297,996,8,1307661865.88718
297,1009,1,1307826559.44198
297,172,2,1307922312.1999
297,94,10,1308272887.60284
297,486,2,1308550031.39282
297,1153,1,1308598001.31922
297,435,1,1309159260.46301
297,613,1,1311308681.21289
297,1116,2,1312164934.25519
297,427,1,1312250238.08052
297,93,2,1312501379.92508
297,680,1,1312688809.74646
297,401,1,1314418715.51189
297,499,1,1316489314.9701
297,23,1,1319299578.42686
297,1556,1,1322180943.45587
297,1558,1,1322459268.33198
297,1526,4,1323290916.03517
297,1516,1,1323376464.97164
297,1365,1,1324863222.07305
297,543,2,1324873713.13537
297,1537,1,1326125884.27782
297,1402,3,1326222537.14109
297,1322,7,1329191323.3979
297,1337,4,1329861452.57768
297,1745,1,1341477522.3976
297,2183,1,1341906578.20379
297,884,2,1343014216.40438
297,1940,1,1343340068.99817
297,1594,2,1343417579.15408
297,2010,1,1343952505.77089
297,2332,1,1344399445.52379
297,2225,1,1344662632.12999
297,2238,2,1345189587.66828
297,2125,1,1345198366.71975
297,1350,2,1345394593.97409
297,2329,1,1345998202.0675
297,165,2,1346000376.48766
297,2280,4,1346201253.15598
297,2379,1,1346269133.54222
297,2427,1,1346383683.70419
297,1785,1,1346433832.2061
297,1980,1,1355882152.69003
297,1929,1,1356228470.48976
297,3499,1,1362720072.28395
297,1273,3,1363240561.17575
297,2247,2,1367359678.16452
297,38,2,1368935531.2492
297,945,2,1369214427.85683
297,1455,1,1369661822.76931
297,4237,1,1369988366.98709
297,2571,4,1370297506.19356
297,4241,1,1370370229.88635
297,3358,1,1370542130.64406
297,3735,1,1372856663.67291
297,3476,1,1374089403.13865
297,4444,1,1375279800.22776
297,4509,1,1375281896.92354
297,4481,1,1375321731.44213
297,4789,1,1380657471.10645
297,2863,2,1380679731.60361
297,16,1,1380815902.74929
297,4434,2,1382226788.38199
297,4071,9,1382687855.71437
297,3348,1,1385026458.62542
297,4750,7,1391749413.37179
297,3891,1,1392823408.42116
297,4406,1,1422429785.65304
297,1990,2,1429614700.87373
297,7,6,1435125030.79474
298,10,1,1303901659.97636
299,93,1,1303932531.87122
300,159,1,1303937174.10949
300,309,1,1304089664.58243
300,3,1,1304098147.66104
300,60,2,1304377152.67512
301,221,2,1304283584.68574
301,291,2,1304284547.03554
301,867,1,1307592649.00938
302,212,3,1304007756.08595
302,54,3,1304007851.46411
302,447,1,1305006612.05465
302,176,2,1305160899.72965
302,473,1,1305164324.5811
302,472,1,1307562814.04873
302,792,-10,1309802357.26702
302,1463,-1,1324405556.1332
302,1526,2,1326477569.63574
302,1676,2,1327095673.36672
302,1986,1,1336331434.55121
303,54,3,1304003460.3725
303,212,4,1304146150.95018
303,320,1,1304234876.52822
304,242,3,1304207904.95818
305,289,1,1304173774.94207
305,102,1,1304175789.09058
305,349,-10,1304442703.36657
305,366,1,1304443251.59438
305,3706,1,1364784482.13239
305,3638,3,1365484456.27837
305,3603,1,1365553704.90418
306,206,1,1304043050.45883
307,10,1,1304043928.26158
308,10,3,1304050578.94532
308,159,3,1304050596.79158
309,300,1,1304089962.57281
310,206,1,1304091083.25903
310,23,2,1304434011.8455
311,212,5,1304098427.47301
311,36,1,1304101672.64664
311,318,1,1304193306.26912
311,322,1,1304224026.42546
311,476,1,1305214154.40511
311,190,1,1305597071.95517
312,159,4,1304104938.65569
312,16,2,1304563060.91542
312,385,1,1304593841.07414
312,472,6,1306563784.72687
312,60,3,1307059288.43049
312,1129,1,1308334048.93448
312,190,1,1309903898.60026
312,1320,1,1311627070.20109
312,680,5,1311982935.61137
312,1587,1,1324506586.18861
312,1526,2,1325871969.26093
312,945,1,1328561336.31397
312,1809,3,1333475306.25308
312,1662,3,1337712936.1427
312,2031,2,1338100522.92581
312,1294,2,1339531562.12306
312,259,3,1344301556.20818
312,2566,1,1348125210.26084
312,2675,1,1349771208.97298
312,2571,1,1356029732.5731
312,1322,10,1358211956.18849
312,3565,1,1363898284.98042
312,3647,-10,1364444554.93924
312,3233,1,1367439503.11942
312,1980,-10,1370137664.25881
312,1337,-10,1370137762.88802
312,3519,1,1373138735.44443
312,4398,3,1373142039.80774
312,4089,4,1373322619.97904
312,967,8,1373752792.67783
312,4510,10,1375314090.70418
312,4071,5,1375778376.10409
312,2071,3,1375820900.43275
312,1785,3,1378589436.87591
312,4132,3,1384495696.69804
313,396,1,1304646369.70995
313,491,1,1305296996.20544
314,159,1,1304146740.5419
314,323,1,1305862639.58397
315,23,1,1304163100.91878
315,289,1,1305712027.67308
315,18,1,1305998442.6848
315,789,1,1307192058.97409
315,498,2,1307219769.14232
315,727,1,1307388018.43819
315,899,1,1307445203.66917
315,880,1,1307544181.73155
315,938,1,1307790786.35433
315,1042,1,1307793227.25242
316,172,1,1304186120.3181
316,160,1,1304556086.62694
316,10,1,1304818549.98606
316,155,1,1305386386.41426
316,138,2,1306268291.56046
316,625,1,1306712165.13241
316,597,1,1306776000.38763
316,755,1,1307302203.06352
317,277,1,1304192004.70224
318,311,1,1304193334.0751
318,143,1,1304252439.61547
318,101,1,1304270434.9327
319,265,1,1304213905.86492
320,203,1,1304216716.71788
320,303,1,1304234839.15735
320,357,1,1304459443.71955
320,340,1,1304721170.37469
320,425,1,1304814549.83755
320,324,1,1304834811.5503
320,430,1,1304846743.38574
320,10,1,1304932747.96531
320,440,1,1304940800.4315
320,160,1,1305146152.37636
320,462,1,1305175785.48567
320,50,2,1305274527.4951
320,223,2,1305595545.65543
320,727,1,1307277520.05986
320,841,1,1307362297.84213
320,1055,3,1307862466.49204
321,134,1,1304220444.81021
321,3,1,1304359311.52543
321,32,5,1304613174.06991
321,127,2,1305041840.55636
321,393,2,1305046073.26469
321,336,2,1305047506.27752
321,485,1,1305254510.62201
321,413,1,1305313719.82453
321,547,1,1305613836.63214
321,1210,1,1309037474.43113
321,1273,1,1311308927.10451
321,2225,1,1347078752.66526
322,311,1,1304224063.50218
323,324,1,1304231646.08288
323,297,1,1304232036.06997
323,325,1,1304233846.3786
323,314,1,1304453241.98472
323,401,1,1304724345.01852
323,436,1,1304899630.26295
323,10,2,1305078063.04231
323,155,1,1305398480.76027
323,583,1,1306365767.24884
323,667,2,1306537460.77858
324,323,1,1304231668.12081
324,189,1,1304305182.85883
324,320,1,1304835025.90604
325,323,1,1304234051.23997
325,333,2,1304294984.65738
325,340,3,1304392818.74742
325,357,1,1304459716.88398
325,347,1,1304824500.71276
325,407,1,1304828361.60398
325,435,1,1304897120.59096
325,233,1,1305056401.4783
325,481,1,1305339703.29197
325,155,1,1305587076.01846
325,678,1,1306553874.45904
325,583,1,1306553908.57708
325,23,1,1306779145.27292
325,1120,1,1308254084.5834
325,1302,1,1311373380.27303
325,165,1,1314057024.11541
325,237,1,1316221651.65814
326,106,1,1309918082.24806
327,94,1,1304272629.42698
327,472,1,1305264989.75915
328,94,1,1304273840.94555
328,329,1,1304273866.10585
328,586,2,1306016091.27407
328,127,2,1306447677.31958
328,514,2,1306524271.40781
328,23,2,1306845191.36867
328,176,1,1306845835.66258
328,207,4,1307137379.54035
328,815,2,1307183719.48288
328,24,1,1330600116.81418
329,328,1,1304273964.86729
330,351,1,1304364402.77031
330,336,1,1304367783.47506
331,10,10,1304278704.77368
331,155,3,1304345554.45114
331,56,3,1304392865.74244
331,3,5,1361775844.35401
331,4041,5,1366846177.1193
331,93,-10,1367248253.27478
331,1998,5,1370311313.38901
332,101,1,1304278792.34515
332,10,3,1306354061.33526
333,10,1,1304280792.786
333,334,1,1304280808.72243
333,206,1,1304284906.13342
333,325,2,1304294892.46352
333,291,1,1304295961.18068
333,347,1,1304310940.62387
333,160,1,1304484763.36523
333,344,1,1304734913.41339
333,418,1,1304744426.89221
333,364,3,1304796175.30149
333,102,1,1305480163.64146
333,683,1,1306613024.86451
334,333,1,1304280974.38589
334,335,10,1304281113.55183
334,438,2,1305847883.57664
334,171,2,1306101832.59058
334,835,4,1307826082.68493
334,1046,4,1307855925.00323
334,1594,2,1333040905.29947
334,2064,1,1339510720.29631
334,2071,2,1339514369.64608
334,1684,4,1341872658.43041
334,259,4,1344218742.4307
334,7,4,1344494611.63574
334,1778,2,1366989556.14553
334,2430,-10,1367599131.3696
334,93,-10,1368150406.81588
334,16,10,1371085803.06671
334,4133,3,1378398419.08748
335,334,10,1305845332.69894
335,1754,5,1329777864.2034
335,1234,1,1337036610.7588
335,2241,2,1342381481.20631
335,680,1,1342887567.72252
335,2256,1,1345575371.59498
335,2418,-5,1345864361.53521
335,1980,1,1345866945.04847
335,2423,2,1345867814.20776
335,1785,2,1356117439.75255
335,3440,5,1368150179.39724
335,93,-10,1368150418.51915
335,4521,1,1375508136.97826
335,4558,-10,1375811107.00007
335,4554,-10,1375811107.10001
335,4553,-10,1375811107.18511
335,4555,-10,1375811107.27123
335,4551,-10,1375811107.35866
335,4560,-10,1375811107.44127
335,4552,-10,1375811107.52394
335,4547,-10,1375811107.6175
335,4545,-10,1375811107.70402
335,4540,-10,1375811107.78955
336,52,1,1304283484.40465
336,330,1,1304367747.126
336,321,2,1305047541.93283
336,233,1,1305230019.62572
336,478,1,1305230768.08794
336,467,1,1305383370.16175
336,240,1,1305565824.83428
336,101,1,1305823196.62493
336,583,2,1306344725.28632
336,3,4,1307048882.9349
336,181,1,1307311888.48653
337,236,8,1304577636.88522
337,58,3,1304577808.20657
337,6,3,1304577832.84222
337,212,5,1304578272.91008
337,215,-10,1310668638.67056
338,289,1,1304288143.69691
338,3,1,1304368666.30165
338,347,1,1304542673.00457
338,427,1,1304823273.46435
338,407,-6,1304993220.42054
338,134,2,1305070791.21516
338,490,1,1305288610.09887
338,155,2,1305477466.30332
338,494,1,1305586833.78213
338,602,1,1306085477.86198
338,598,1,1306100389.76676
338,652,1,1306377377.24311
338,583,1,1306377564.4266
338,50,1,1307110740.11173
338,229,1,1307462061.91738
338,543,1,1308445033.66688
339,212,5,1304290597.21316
340,38,1,1304291603.7651
340,341,1,1304291618.41432
340,183,2,1304300122.36851
340,325,3,1304392836.70894
340,413,1,1304720519.81204
340,320,2,1304721144.78149
340,102,3,1304762882.8728
340,1,5,1305064392.35608
341,340,1,1304292259.75058
341,211,1,1304433414.41528
341,598,1,1305945269.59682
341,191,1,1305989503.70503
341,586,1,1305990950.2898
341,887,1,1307485834.58711
341,909,1,1307488599.73439
341,928,1,1307532439.24223
342,56,1,1304298567.10317
343,245,1,1304299132.93428
343,172,1,1304380949.85115
343,122,1,1304468890.59838
343,367,2,1304470314.1565
343,32,1,1304520736.36914
343,264,1,1304522522.9748
344,291,1,1304302522.41345
344,357,1,1304388442.34257
344,367,1,1304469889.52607
344,211,1,1304651876.69437
344,415,1,1304730959.40003
344,333,1,1304734934.78548
344,155,1,1304805450.51666
344,347,3,1305158536.92298
344,127,1,1305257890.1763
344,501,1,1305335933.22784
344,530,2,1305505200.8807
344,540,1,1305592597.6803
344,569,1,1305683530.99251
344,10,2,1305767241.44754
344,618,1,1306204665.5309
344,665,1,1306812914.5739
344,856,-10,1307393404.20083
344,1102,1,1308092949.72882
344,1103,1,1308093280.6404
345,189,1,1304307687.02267
345,212,1,1304732325.33829
345,1143,1,1308535009.75033
347,333,2,1304311010.66311
347,338,1,1304542875.0095
347,398,1,1304651875.64402
347,102,2,1304653248.09957
347,403,1,1304659392.76037
347,405,1,1304664289.43583
347,389,2,1304814446.06448
347,325,1,1304824440.58734
347,344,2,1305158511.67136
347,127,1,1305161039.97183
347,1509,1,1371413514.91312
348,297,1,1304319681.44465
348,268,1,1304328456.92748
348,106,1,1304745049.73564
